0.31875,0.296181522423655,0.00681331771940142
0.325,0.307202450683746,0.00752689102299169
0.33125,0.318325522749351,0.00830087818179633
0.3375,0.329542936908436,0.00913935721760714
0.34375,0.340846851905553,0.010046635897053
0.35,0.352229396914062,0.0110272654182773
0.35625,0.363682681325547,0.0120860553028396
0.3625,0.375198804354001,0.0132280896351085
0.36875,0.386769864452508,0.0144587448063646
0.375,0.398387968540192,0.0157837089356505
0.38125,0.410045241037335,0.0172090031533926
0.3875,0.421733832706643,0.0187410049460882
0.39375,0.43344592929873,0.0203864737697411
0.4,0.44517376,0.0221525791448171
0.40625,0.456909605681176,0.0240469314445346
0.4125,0.468645806944848,0.0260776155792467
0.41875,0.48037477197048,0.0282532277600854
0.425,0.492088984155426,0.0305829154921871
0.43125,0.503781009550595,0.0330764208986241
0.4375,0.51544350408949,0.0357441274072777
0.44375,0.527069220609457,0.0385971097407656
0.45,0.538651015664063,0.0416471870305222
0.45625,0.550181856125604,0.0449069787266541
0.4625,0.561654825576878,0.0483899627918976
0.46875,0.573063130491391,0.0521105354480589
0.475,0.584400106201324,0.0560840714846333
0.48125,0.595659222652629,0.0603269838409287
0.4875,0.606834089946747,0.0648567808354799
0.49375,0.617918463668525,0.0696921190422715
0.5,0.62890625,0.0748528494070098
0.50625,0.639791510619819,0.0803600537659134
0.5125,0.650568467388154,0.0862360684848238
0.51875,0.661231506817058,0.0925044914919762
0.525,0.671775184326324,0.0991901685513227
0.53125,0.68219422828497,0.106319154236469
0.5375,0.692483543838597,0.113918642743435
0.54375,0.702638216522943,0.122016863452375
0.55,0.712653515664063,0.130642936045754
0.55625,0.722524897565634,0.139826680046975
0.5625,0.732248008484021,0.149598373893585
0.56875,0.741818687391781,0.159988459136742
0.575,0.751232968530426,0.17102718609491
0.58125,0.760487083753317,0.18274419831115
0.5875,0.769577464659691,0.195168054489379
0.59375,0.778500744520898,0.208325688225169
0.6,0.78725376,0.222241807798318
0.60625,0.79583355266604,0.236938240540142
0.6125,0.804237370304299,0.252433228793424
0.61875,0.812462668024029,0.268740687193878
0.625,0.820507109165192,0.285869433845327
0.63125,0.828368566005853,0.303822410843085
0.6375,0.83604512027197,0.322595912408544
0.64375,0.843535063451401,0.34217884150299
0.65,0.850836896914063,0.362552018046968
0.65625,0.857949331840246,0.383687563631638
0.6625,0.864871288959218,0.405548388716775
0.66875,0.871601898100303,0.428087808618753
0.675,0.878140497558746,0.451249313967397
0.68125,0.884486633278758,0.474966519643834
0.6875,0.890640057856217,0.499163313426327
0.69375,0.896600729363629,0.523754221634537
0.7,0.90236881,0.548645003992693
0.70625,0.907944664568403,0.573733483804254
0.7125,0.913328858784104,0.598910612481892
0.71875,0.918522157416191,0.624061759706968
0.725,0.923525522265778,0.649068212261792
0.73125,0.928340109983901,0.673808856199464
0.7375,0.932967269732381,0.698162008846088
0.74375,0.937408540690943,0.722007359553225
0.75,0.941665649414062,0.745227971529097
0.75625,0.945740507041023,0.767712291858765
0.7625,0.94963520636282,0.789356113326082
0.76875,0.953352018749615,0.810064430166632
0.775,0.956893390942535,0.829753130624995
0.78125,0.960261941713725,0.848350472277338
0.7875,0.963460458398629,0.86579829151404
0.79375,0.9664918933046,0.882052906237106
0.8,0.96935936,0.89708568046959
0.80625,0.972066129488073,0.910883230836658
0.8125,0.974615626269951,0.92344726729336
0.81875,0.977011424301254,0.934794073493025
0.825,0.979257242846832,0.944953645208402
0.83125,0.981356942238312,0.9539685176111
0.8375,0.983314519539166,0.961892323375486
0.84375,0.985134104122153,0.96878813294711
0.85,0.986819953164062,0.97472663543822
0.85625,0.988376447062772,0.979784223138881
0.8625,0.989808084781743,0.984041044359156
0.86875,0.991119479127164,0.98757908819961
0.875,0.992315351963043,0.990480360997111
0.88125,0.99340052936965,0.992825207874572
0.8875,0.994379936750794,0.994690824433425
0.89375,0.995258593895537,0.996149993666593
0.9,0.99604161,0.997270072207334
0.90625,0.996734178655061,0.998112238665017
0.9125,0.997341572805787,0.998731005621998
0.91875,0.997869139688585,0.999173986417347
0.925,0.998322295752106,0.999481898584153
0.93125,0.998706521568067,0.999688778092825
0.9375,0.999027356738225,0.99982237261876
0.94375,0.999290394803839,0.99990467800916
0.95,0.999501278164062,0.999952579960599
0.95625,0.999665693009771,0.999978562520037
0.9625,0.999789364279461,0.999991446184601
0.96875,0.999878050643929,0.999997120836172
0.975,0.99993753952652,0.999999242206507
0.98125,0.999973642165874,0.999999864719018
0.9875,0.999992188728142,0.99999998809844
0.99375,0.999999023475765,0.99999999981381
